y_true,y_proba
1,0.9318604
0,0.5574451
1,0.9875502
1,0.76752585
1,0.9496489
1,0.8680134
1,0.9824829
1,0.9825226
1,0.7485795
1,0.9666881
1,0.96173805
1,0.96208084
1,0.97905344
1,0.9742441
1,0.97922814
1,0.88617414
0,0.04966395
1,0.97605497
1,0.66912866
1,0.9330023
1,0.86537063
1,0.9089762
1,0.64352
1,0.96486014
1,0.700578
0,0.6137197
1,0.84007275
1,0.9422995
1,0.87205666
1,0.7245919
1,0.971162
1,0.9776593
1,0.8654688
1,0.7408146
0,0.0841043
1,0.9941924
1,0.9855166
1,0.93744934
1,0.99523926
1,0.867306
1,0.83781904
1,0.9189735
1,0.9864287
1,0.9445817
1,0.99099183
1,0.5709994
0,0.048395205
1,0.8201225
1,0.975633
0,0.89021075
0,0.8046256
1,0.98542595
1,0.7034322
0,0.4785383
0,0.13517809
1,0.85809106
0,0.7071677
1,0.96246773
1,0.9869566
1,0.94906455
1,0.74892
1,0.775262
1,0.95130473
1,0.8139585
1,0.9841905
0,0.70017946
1,0.97201633
1,0.9575971
1,0.6024966
1,0.97560775
1,0.96626806
1,0.81774205
1,0.93462425
1,0.8327063
1,0.8257409
1,0.9896299
0,0.25003967
1,0.8508485
1,0.9760434
1,0.8983762
1,0.60501736
1,0.830276
1,0.9257686
1,0.91813004
0,0.926771
1,0.7806437
1,0.72856224
1,0.8896153
0,0.22473599
1,0.9905786
0,0.48502755
1,0.9454534
1,0.8342738
1,0.97964203
1,0.9341948
0,0.79185647
1,0.9769841
1,0.9744955
1,0.9043977
1,0.96754754
1,0.9834268
1,0.7013932
1,0.94512403
0,0.72449803
1,0.986528
1,0.9460719
1,0.9107775
1,0.98620206
1,0.940196
0,0.17047402
0,0.16345006
1,0.90815777
1,0.8080044
0,0.1314125
1,0.9733969
1,0.9931953
1,0.95658624
1,0.9268961
1,0.9913182
0,0.94979376
1,0.8575931
0,0.6075013
1,0.9655957
1,0.943504
1,0.9088342
1,0.96266234
1,0.89792407
1,0.98519635
0,0.3121376
0,0.8223813
0,0.71976584
1,0.96484596
1,0.96142477
1,0.11477808
1,0.9232267
1,0.70289093
1,0.9918486
0,0.93337834
1,0.8909241
1,0.9944178
1,0.9141387
0,0.06305155
0,0.7461061
1,0.70017284
0,0.12607995
1,0.9296383
1,0.9621056
1,0.99891996
1,0.9454476
1,0.93941164
0,0.24659188
1,0.95044625
1,0.9854253
1,0.68551046
1,0.8455648
1,0.9810502
1,0.9249106
1,0.9300201
0,0.11394195
0,0.83103496
1,0.9952716
1,0.928656
1,0.3397762
0,0.7467641
0,0.7640716
1,0.94225425
1,0.8961646
1,0.83923006
1,0.92476237
1,0.9643744
1,0.787407
0,0.057818495
1,0.9575134
1,0.97514707
1,0.8354656
1,0.9292717
1,0.91612816
1,0.9965191
0,0.19515547
1,0.6618376
1,0.6393417
1,0.7232482
1,0.9832833
1,0.96826965
0,0.11741657
1,0.48691276
1,0.8298071
1,0.74196434
1,0.98097664
0,0.60710466
1,0.9475083
1,0.9738851
1,0.9704004
1,0.93676156
1,0.9850798
1,0.98082
1,0.48001188
0,0.10427876
1,0.7786484
0,0.16985677
1,0.8396062
1,0.6234472
1,0.8106497
1,0.84763014
0,0.14539915
1,0.8852743
0,0.8759388
0,0.10679298
1,0.87426275
0,0.13053812
1,0.77907026
1,0.9931257
1,0.9916564
1,0.9702867
1,0.7682677
1,0.49017662
1,0.88561636
1,0.8714323
1,0.96120334
1,0.887375
1,0.84810895
1,0.9852765
1,0.91456753
1,0.8959031
1,0.9873394
1,0.9911862
1,0.9172031
1,0.9601295
1,0.7963759
1,0.9841415
1,0.97037345
1,0.7777232
1,0.8529984
1,0.9930172
0,0.73230976
1,0.8912817
1,0.9306314
1,0.81303144
1,0.95315844
1,0.5358547
1,0.89738935
0,0.19082716
0,0.85913527
1,0.97759056
1,0.9824368
1,0.6593563
0,0.0368976
1,0.90911406
1,0.85265404
1,0.9014166
1,0.80791575
1,0.9525576
1,0.7405023
0,0.54794735
1,0.3945739
1,0.8095057
1,0.9314009
1,0.8136417
1,0.98334694
1,0.86187947
0,0.28718835
1,0.89575875
1,0.92045814
1,0.8996024
1,0.81803787
0,0.74023813
1,0.6746783
1,0.98517555
1,0.8873021
1,0.89063144
1,0.8029483
0,0.9694194
1,0.8670972
0,0.7093729
1,0.80467147
0,0.40219134
0,0.8218702
1,0.7893565
1,0.99015033
0,0.18384957
1,0.75950474
1,0.7355932
1,0.96739846
1,0.81569666
1,0.7449866
0,0.32352328
0,0.24036726
1,0.9645607
1,0.6212388
1,0.83525825
1,0.9866339
0,0.8369307
1,0.90087503
0,0.8317749
1,0.91282225
1,0.8853821
1,0.98547447
1,0.9847163
1,0.98330057
1,0.91086453
1,0.8948973
1,0.9372864
1,0.9514066
1,0.9480072
1,0.903383
1,0.94166213
1,0.93133056
1,0.9676328
0,0.8355206
1,0.94199884
1,0.8171442
1,0.67412823
1,0.86198795
1,0.915873
1,0.84564024
1,0.90846336
1,0.95850897
1,0.9921164
0,0.83501595
0,0.13324663
1,0.9812036
1,0.9383917
1,0.72187847
1,0.9537188
1,0.85592085
1,0.9703498
0,0.4020083
1,0.8531511
1,0.9716461
1,0.24264695
1,0.9960514
1,0.96839046
0,0.1795842
1,0.90152985
1,0.9496659
0,0.48854086
1,0.97025734
1,0.8350507
0,0.21688433
1,0.92017746
1,0.8753639
1,0.78650266
0,0.586347
0,0.6769487
1,0.93913245
1,0.7009904
1,0.89572704
1,0.9798306
1,0.97912395
1,0.92650646
1,0.78798634
1,0.9511834
1,0.8733994
1,0.9844577
0,0.93187344
0,0.28614387
0,0.0876947
1,0.8405019
0,0.10895243
1,0.89840484
1,0.9844439
1,0.9959925
1,0.90714496
1,0.40289426
1,0.80903006
0,0.4747756
1,0.88956076
1,0.9434564
1,0.94101316
0,0.13428006
1,0.9792814
1,0.2628593
1,0.9773192
0,0.95556206
1,0.9925787
1,0.74953496
1,0.96174407
0,0.28781083
1,0.95467347
1,0.9454434
1,0.9715163
1,0.90107614
1,0.98935145
0,0.09007622
1,0.86214775
0,0.14135274
1,0.7693789
1,0.9439053
1,0.83805954
1,0.67572796
1,0.7960509
1,0.80241895
1,0.95500183
1,0.9655525
1,0.8593467
1,0.98992354
1,0.76147556
1,0.7240621
1,0.8930791
1,0.97553277
0,0.26328197
1,0.88202906
1,0.9647778
1,0.8811746
1,0.96180075
1,0.9938279
1,0.9618334
1,0.99044853
1,0.9746661
0,0.055786885
0,0.18008076
0,0.41920605
1,0.96493196
0,0.7496395
1,0.98022765
1,0.95823354
1,0.9771717
1,0.5940907
1,0.98544544
0,0.54419225
1,0.8187029
1,0.97584355
0,0.0573618
1,0.939181
0,0.84689975
1,0.85267353
1,0.8104626
0,0.82528234
1,0.90733814
1,0.9326317
0,0.058584396
1,0.97757626
1,0.6691388
1,0.7889326
1,0.9316012
1,0.90140814
1,0.9514776
1,0.88576114
1,0.96103156
0,0.12658101
1,0.3596277
1,0.6863409
1,0.9380818
1,0.93944985
1,0.8962479
0,0.13489076
1,0.97684723
0,0.2786273
0,0.051920466
0,0.77538234
1,0.8507886
1,0.9870863
1,0.9560076
1,0.97454935
1,0.7835647
1,0.9797585
0,0.76387274
1,0.77764463
1,0.64244473
1,0.2553199
1,0.9140501
1,0.993133
1,0.9216909
1,0.9936766
1,0.9559226
0,0.3664853
0,0.21498072
1,0.95930654
1,0.9769701
0,0.61648375
1,0.9360963
0,0.78721184
1,0.8679395
1,0.98129565
1,0.99562126
1,0.96300846
1,0.9641359
1,0.97383285
1,0.7065763
1,0.9288099
1,0.897819
1,0.9464638
1,0.88839155
1,0.8990351
1,0.9376871
1,0.95489246
1,0.9700926
1,0.8500605
1,0.9718516
1,0.98584753
1,0.9919823
1,0.95751315
1,0.92509675
0,0.933469
1,0.5424427
1,0.8307941
1,0.97494894
1,0.9923673
1,0.9891967
0,0.81139874
0,0.8868971
1,0.92553973
1,0.9612518
1,0.17164908
1,0.9805187
1,0.88137156
1,0.9445272
0,0.38286525
1,0.9633823
0,0.34263265
1,0.5871569
1,0.6589853
1,0.98016596
1,0.80584586
1,0.9159114
1,0.8902636
1,0.7864208
1,0.8843638
1,0.72702473
1,0.5140765
0,0.06800512
1,0.82692546
1,0.6888175
1,0.86790115
0,0.3382991
1,0.934369
1,0.5053261
1,0.70068103
1,0.3638086
1,0.8138379
1,0.9059271
1,0.91722935
1,0.9846534
1,0.970771
1,0.96560514
1,0.98673093
1,0.82513565
0,0.7236188
1,0.9734919
1,0.799911
0,0.2072106
1,0.98541355
0,0.041579224
0,0.7006633
1,0.86664706
1,0.9232554
1,0.97725767
1,0.9884985
0,0.6819682
1,0.9802232
1,0.7887711
1,0.9248367
1,0.94379896
1,0.9446752
1,0.9849487
0,0.6943515
1,0.8953529
1,0.83143437
1,0.87758124
1,0.87888384
1,0.9337343
1,0.8569038
1,0.9528938
1,0.9107286
1,0.95814234
1,0.87388986
1,0.93163
1,0.95240015
1,0.99126995
1,0.95620763
1,0.9070755
1,0.9017089
1,0.92638785
1,0.717111
0,0.7206025
1,0.95818806
1,0.9543905
1,0.9218188
1,0.8971094
1,0.90990186
1,0.99468637
0,0.1292274
1,0.9926987
1,0.95031726
1,0.9833823
1,0.94115925
1,0.91568565
1,0.8825508
1,0.98328143
1,0.9402627
1,0.72048503
1,0.9581236
1,0.99072075
1,0.9628378
1,0.9841181
1,0.9660147
0,0.31311148
1,0.9708985
0,0.39502853
1,0.98822427
1,0.97439575
1,0.7116357
0,0.05759794
1,0.9661786
0,0.8186427
1,0.990239
1,0.3477929
1,0.9533692
1,0.9884708
1,0.8415709
1,0.9830959
1,0.9693805
1,0.9878555
1,0.8733317
1,0.9472845
1,0.9264068
0,0.22483765
1,0.9537513
1,0.24339171
1,0.8551851
1,0.8474925
1,0.80654645
1,0.9710749
1,0.9837675
1,0.9874824
1,0.94709843
1,0.9595509
0,0.14488864
0,0.7203215
0,0.12097561
1,0.6488621
0,0.13176084
1,0.72793186
1,0.76771945
1,0.97776026
0,0.16283093
1,0.7485823
0,0.7392603
1,0.9649192
1,0.7072809
1,0.98193675
1,0.98577976
1,0.9563254
1,0.97328466
1,0.85704714
1,0.9911014
1,0.8708515
0,0.8007828
1,0.8870725
0,0.3078213
1,0.9202791
1,0.95147145
1,0.8724089
1,0.777063
1,0.67220443
1,0.9829762
1,0.71896684
1,0.9294693
1,0.684885
1,0.6585908
1,0.94526917
1,0.9754356
1,0.9604273
1,0.90196884
1,0.88138545
1,0.8056913
1,0.9589168
1,0.98227423
1,0.8627357
1,0.9772061
1,0.98603916
1,0.9868548
0,0.6431353
1,0.64515716
1,0.9851562
1,0.9898003
1,0.7936208
1,0.9278036
1,0.9520466
1,0.8711753
1,0.9594111
1,0.9757082
1,0.9375469
0,0.9198488
1,0.9745252
1,0.9765261
0,0.14979805
1,0.95576775
0,0.091050185
1,0.83979076
1,0.8646805
1,0.9677547
0,0.22667287
1,0.9322139
1,0.9344306
1,0.6292953
0,0.8115351
1,0.97975713
1,0.99261546
1,0.995316
0,0.26841745
0,0.14606553
1,0.8043895
1,0.9705814
1,0.9924287
1,0.7542027
1,0.9938497
0,0.13560912
1,0.68152326
1,0.9978764
1,0.9938054
1,0.6207216
1,0.94799256
0,0.037989818
1,0.9357436
1,0.9819166
0,0.7624904
1,0.9725644
1,0.9693927
1,0.9950353
1,0.9640271
0,0.12341935
1,0.85979533
1,0.97877675
0,0.61108136
0,0.8239157
1,0.8279165
1,0.9335093
1,0.9520883
1,0.9617937
1,0.9683367
1,0.95960194
0,0.09918951
1,0.97632027
1,0.45357218
1,0.94225276
0,0.68625605
1,0.9854165
0,0.7799624
1,0.93023354
1,0.7846474
1,0.89231277
1,0.53886145
1,0.9210778
1,0.94074607
1,0.9470813
1,0.97924465
1,0.86931515
0,0.10346788
1,0.9351765
1,0.99123645
1,0.9942667
1,0.821182
1,0.94690645
0,0.82762927
0,0.73514634
1,0.9773752
1,0.9197931
0,0.45549342
1,0.9897724
1,0.98268133
0,0.5988304
1,0.70969474
1,0.9451496
1,0.98216647
1,0.6962379
0,0.56757885
1,0.66786367
1,0.9725443
1,0.90322596
1,0.53951305
1,0.9586273
1,0.9931846
1,0.8088754
1,0.81684494
1,0.96093315
1,0.9352524
1,0.9966641
1,0.8288062
1,0.9845931
1,0.6273806
1,0.51773655
1,0.9596382
1,0.8475916
1,0.9684258
1,0.93249017
1,0.9832835
1,0.59514433
1,0.9014851
1,0.99650216
1,0.8482915
1,0.7070973
1,0.97089165
0,0.059583113
1,0.87138075
1,0.80110043
1,0.84054893
1,0.22842962
1,0.89819205
1,0.97632277
1,0.9842717
1,0.9097773
1,0.24841447
1,0.9923798
1,0.86641943
1,0.9257039
1,0.82301164
1,0.9955693
1,0.8818241
1,0.59140646
0,0.13692245
1,0.6910137
1,0.87744623
1,0.7894739
1,0.97404736
1,0.73988026
0,0.053888567
1,0.90740126
1,0.5815732
1,0.63953286
1,0.87704223
1,0.8577649
0,0.1556253
1,0.93863636
1,0.9847751
1,0.9769397
1,0.978371
0,0.20217243
0,0.20724915
1,0.979607
1,0.98277354
1,0.9296003
1,0.6247133
1,0.95314074
0,0.24152902
0,0.107890025
1,0.6698746
0,0.6249834
0,0.996394
1,0.88931066
1,0.7626887
0,0.9565615
0,0.23609537
1,0.9277632
1,0.98188585
1,0.9912519
1,0.8665409
1,0.95956004
1,0.9277017
0,0.78694993
0,0.67716384
1,0.69463044
0,0.11330132
1,0.9797672
1,0.67508245
1,0.92073405
1,0.9351922
1,0.9577133
1,0.85744095
0,0.21394873
1,0.9424556
1,0.5226849
0,0.8637147
1,0.9610105
1,0.91389495
1,0.9079045
1,0.9132512
1,0.9525233
1,0.9477621
1,0.8063635
1,0.9565652
1,0.9749289
1,0.95818883
1,0.87581486
0,0.20720589
1,0.9585575
1,0.88872975
1,0.75825137
1,0.9964071
0,0.76771194
1,0.8470003
1,0.8686873
1,0.84658587
1,0.8692529
1,0.93154943
0,0.052991066
0,0.0732885
0,0.7805009
1,0.9890386
1,0.854796
1,0.73366576
1,0.9874177
1,0.9564151
1,0.79366094
1,0.9820088
1,0.9817141
1,0.96828014
0,0.08674911
1,0.90862894
1,0.9847447
1,0.88099176
1,0.067489125
1,0.98119086
1,0.92172074
1,0.6977252
1,0.9065404
1,0.9778536
1,0.9350398
1,0.9183068
0,0.6561502
1,0.62974036
1,0.9773013
1,0.95837265
0,0.37606338
0,0.089920305
0,0.84145254
1,0.98545444
0,0.72637737
1,0.98104537
1,0.86902726
1,0.8658126
0,0.62976474
1,0.8036834
1,0.9871913
0,0.7333227
0,0.90402025
1,0.93245244
1,0.90225106
1,0.22895442
1,0.958931
1,0.9594386
1,0.88767326
1,0.952897
1,0.9596004
1,0.93767965
1,0.940614
1,0.8663393
1,0.9873527
1,0.9951438
1,0.7739109
1,0.98028713
0,0.37351742
0,0.8046907
1,0.7813908
1,0.6750161
1,0.8162261
1,0.9803884
1,0.8734172
1,0.9366177
1,0.9686025
0,0.7551911
1,0.81821775
0,0.69652945
1,0.94067705
0,0.38391054
1,0.8757928
1,0.87965083
1,0.9432014
1,0.8630891
1,0.9766029
1,0.7305488
1,0.86485845
1,0.96325433
1,0.98960096
1,0.5763857
1,0.9516501
1,0.80667984
1,0.9388819
0,0.8064364
0,0.8732215
1,0.9545732
1,0.8221238
0,0.74671376
1,0.9679432
1,0.88898236
1,0.95300746
1,0.98320436
1,0.96377265
0,0.43025512
1,0.86614084
1,0.79796207
1,0.9526794
1,0.36772642
1,0.8492424
1,0.9839976
1,0.89108723
1,0.98142505
1,0.88607466
1,0.9455838
1,0.99670875
1,0.93025964
1,0.8076279
1,0.8599384
1,0.8285067
1,0.9793291
1,0.7542847
1,0.8195553
1,0.91518015
1,0.99138874
1,0.9221633
1,0.98749477
1,0.9876556
1,0.95088243
1,0.99099123
1,0.9683284
1,0.48134118
0,0.13909769
0,0.17649674
1,0.9916065
1,0.7141386
0,0.2368508
1,0.70570326
1,0.88157284
1,0.9624961
1,0.8555399
1,0.9782405
1,0.98126745
1,0.99305457
1,0.7771219
1,0.9224984
1,0.9770166
0,0.18005788
1,0.9100809
1,0.91103137
1,0.99279904
1,0.6259988
1,0.8380323
0,0.9541034
1,0.33558476
0,0.81004333
1,0.96824586
1,0.97974044
1,0.83136374
1,0.8520569
1,0.93879515
1,0.96691906
1,0.91646624
1,0.6884264
1,0.7285855
0,0.8636391
1,0.9625379
1,0.82629263
1,0.84841806
0,0.6782837
1,0.74537385
1,0.99534106
1,0.98443764
1,0.90592545
0,0.72588706
1,0.99067533
1,0.8672019
1,0.87430096
1,0.99648607
1,0.9912657
1,0.749445
1,0.86789423
0,0.66634274
1,0.8553328
1,0.99029166
0,0.033151284
1,0.92229885
1,0.95679367
1,0.9783407
1,0.9526225
0,0.5189036
1,0.9757589
1,0.7018437
0,0.22379711
1,0.32055554
1,0.9758911
1,0.95843023
1,0.9420786
1,0.829355
1,0.97554725
1,0.9750997
1,0.9160375
1,0.9319115
1,0.82318455
1,0.9566722
1,0.9751219
1,0.95775014
0,0.05730303
0,0.96427953
1,0.9772372
0,0.10401965
1,0.89937496
1,0.9351424
1,0.92379546
1,0.9836609
1,0.9392749
1,0.93298346
1,0.88285625
1,0.9739525
1,0.9713327
1,0.67080027
1,0.99323565
1,0.98637724
1,0.98384005
1,0.9108352
0,0.9697548
1,0.9194
1,0.8223705
1,0.92613655
0,0.08555128
1,0.93527156
1,0.86166793
0,0.20207413
1,0.7237513
1,0.72267574
0,0.9286557
1,0.90525746
0,0.61879957
0,0.8553703
1,0.8735065
1,0.99238694
1,0.97246313
1,0.7845966
1,0.9281859
1,0.7326568
1,0.854634
1,0.9930981
1,0.96659476
1,0.928632
0,0.6754325
1,0.9471765
1,0.94089305
1,0.9790021
1,0.9870989
1,0.7979153
0,0.08735128
1,0.99641234
1,0.90272975
1,0.72605234
1,0.17649348
1,0.94067675
0,0.86883867
1,0.98540753
1,0.9763057
1,0.77214444
1,0.83610874
1,0.86887884
1,0.4681097
1,0.91204137
1,0.79080915
1,0.9819801
1,0.9884311
1,0.8128232
1,0.94116527
1,0.9708948
1,0.9485059
1,0.9739681
0,0.6906073
1,0.9758573
1,0.9825676
1,0.997024
1,0.93927807
1,0.96030784
1,0.7581774
0,0.70314455
1,0.9385071
1,0.9292094
1,0.9722045
0,0.17323929
1,0.4557008
1,0.90721214
1,0.9353465
0,0.852396
1,0.97820437
1,0.9143142
1,0.9910376
0,0.7403222
1,0.9270925
1,0.9279789
1,0.9315694
1,0.997332
0,0.615753
1,0.9568046
1,0.98396206
0,0.7136347
0,0.7617545
1,0.9806161
0,0.21313728
1,0.71502817
1,0.96975625
1,0.9564718
0,0.87289053
1,0.6919003
1,0.9783959
0,0.095103845
1,0.8118334
1,0.9258032
1,0.9625348
1,0.9742362
1,0.8065683
0,0.8149541
1,0.12901713
1,0.9843494
1,0.7777951
0,0.8685116
1,0.9796688
1,0.93382406
1,0.90669394
1,0.9636426
1,0.3481588
0,0.82382363
1,0.8398264
0,0.08984306
1,0.9761332
0,0.89340883
0,0.8151198
0,0.026182042
1,0.76370585
1,0.8976215
1,0.85490376
0,0.7607927
1,0.93716645
0,0.85889584
1,0.66038245
1,0.95518386
1,0.9067432
1,0.95040196
1,0.8545991
0,0.8169035
0,0.7354599
1,0.96725667
1,0.60305405
1,0.90316916
1,0.96972364
1,0.933646
1,0.9842045
1,0.788557
1,0.9359576
1,0.9769735
1,0.87765527
1,0.94665647
1,0.9875652
1,0.64694875
0,0.72027916
1,0.97959715
1,0.89963156
0,0.8940356
1,0.8852393
1,0.97683436
1,0.93649584
1,0.73831
1,0.9801804
1,0.97263926
1,0.89761376
1,0.96613544
1,0.8729349
1,0.9828954
1,0.956397
1,0.5957799
1,0.9317581
1,0.9218039
1,0.9791171
0,0.5645195
1,0.9057681
0,0.8864258
1,0.9223144
1,0.9589463
1,0.97899663
1,0.9628808
1,0.78340006
1,0.71771127
0,0.06916748
1,0.74687093
1,0.98776406
1,0.97561795
1,0.61698526
0,0.82832307
1,0.9654291
1,0.9879375
1,0.9712299
1,0.98855174
1,0.56444854
1,0.7894508
1,0.777653
1,0.74739504
0,0.24031039
1,0.9760489
1,0.76441467
0,0.9701146
1,0.9229318
1,0.9686092
1,0.9536845
1,0.7149016
0,0.908297
1,0.88627476
1,0.8862758
1,0.9510377
1,0.7672893
1,0.97225404
0,0.13192248
1,0.8709295
1,0.9848466
1,0.8739176
1,0.9890055
1,0.72138983
1,0.89789206
1,0.82105505
1,0.9760266
1,0.9801517
1,0.985891
1,0.814963
1,0.86475414
1,0.9234363
0,0.7758537
0,0.8029942
1,0.98383373
1,0.9433797
1,0.8198642
1,0.8377413
1,0.75595504
1,0.5132251
1,0.9678949
1,0.95731395
1,0.5981245
0,0.8814597
0,0.22400974
1,0.59209573
1,0.7045458
1,0.83523303
1,0.760598
1,0.87471294
0,0.90875494
1,0.97222024
1,0.99362
1,0.8611602
1,0.81350744
1,0.57656276
1,0.6962018
1,0.8575862
1,0.9864559
1,0.9385202
1,0.9591784
0,0.75168455
1,0.912133
1,0.90361375
1,0.998386
1,0.7888694
1,0.6523639
1,0.8398601
1,0.9906487
1,0.8695318
1,0.9583501
1,0.9585266
1,0.9681532
1,0.992665
1,0.9847986
1,0.94738275
1,0.6752069
1,0.85087043
0,0.94527805
1,0.4314105
1,0.92423576
1,0.9610196
1,0.908485
0,0.106139995
0,0.8039633
1,0.9022588
1,0.6407049
1,0.98357785
1,0.77576584
1,0.9803884
1,0.99537426
1,0.9948544
1,0.9688739
1,0.96565986
1,0.79458886
1,0.9521983
0,0.5960086
1,0.9407716
1,0.98979247
1,0.8028527
1,0.99313533
1,0.94558585
1,0.93233275
0,0.86757535
1,0.10010267
0,0.52145183
0,0.7794343
1,0.85472447
1,0.7827112
1,0.99271095
1,0.9610743
1,0.53360844
1,0.94884664
1,0.95074254
1,0.82734823
1,0.98892665
1,0.9254964
1,0.988643
1,0.94015706
1,0.8698527
0,0.79729843
0,0.089917324
0,0.77263695
1,0.9913139
1,0.71791434
1,0.9960783
1,0.96285594
0,0.19146645
1,0.90268445
1,0.95052075
1,0.94421583
1,0.90671587
1,0.9789578
1,0.86351323
1,0.79915905
1,0.9525015
1,0.9837509
1,0.96566
1,0.9232562
1,0.9321038
0,0.14983687
1,0.76639676
1,0.9775979
1,0.91925395
1,0.76063055
1,0.96335167
0,0.8312428
0,0.11045898
0,0.9204276
0,0.8861603
1,0.98546207
1,0.88502616
1,0.89956325
1,0.9865568
1,0.9439496
1,0.80372506
1,0.7424907
1,0.95760584
1,0.71933717
1,0.99876803
1,0.8447239
1,0.828353
1,0.7976658
1,0.61346406
1,0.88128227
1,0.8839087
1,0.96562886
1,0.98410577
1,0.9495639
1,0.23636052
1,0.88464767
0,0.4690622
0,0.053984847
1,0.9917957
0,0.30325902
1,0.709765
0,0.8364253
1,0.98666835
0,0.11862561
1,0.96256137
1,0.9245557
1,0.98893636
1,0.7288117
1,0.9659723
1,0.9954326
0,0.5111039
0,0.3976106
1,0.84247273
1,0.986715
1,0.997393
1,0.8446231
1,0.96636736
1,0.96827793
1,0.99147063
1,0.9817323
1,0.9159394
1,0.9265865
1,0.97015315
1,0.87898976
1,0.94886136
1,0.98614246
1,0.8604301
1,0.95686364
0,0.77268887
1,0.9219671
1,0.9584081
1,0.77254564
0,0.32260644
1,0.96776116
1,0.9231253
1,0.77822006
1,0.70187753
0,0.08412886
0,0.9793657
1,0.58335537
0,0.41472912
0,0.21176584
0,0.8957649
1,0.8559783
1,0.69925416
1,0.88291687
1,0.8889731
1,0.8749661
1,0.9014727
0,0.2021016
1,0.8606988
0,0.74055636
1,0.991281
1,0.7773408
1,0.9452686
1,0.92900485
0,0.7503627
1,0.9740491
0,0.6928763
0,0.12243058
1,0.9747488
1,0.68228734
1,0.6870019
0,0.05763347
1,0.9847112
1,0.14192781
1,0.9655995
0,0.17179851
1,0.8432845
1,0.9641285
1,0.9481735
1,0.9864001
1,0.8904223
1,0.957704
1,0.95248264
0,0.16767067
1,0.9014385
1,0.9098134
1,0.98333675
1,0.6469725
1,0.8551258
0,0.30340505
1,0.9086463
1,0.8334076
1,0.86272824
1,0.9293247
0,0.11978945
1,0.97829026
0,0.0627427
1,0.9883968
1,0.7350644
1,0.39277202
1,0.9921151
1,0.9791189
1,0.58389527
1,0.9934489
1,0.8418007
0,0.801207
0,0.76290506
0,0.07664287
0,0.54983634
0,0.605695
1,0.8934847
1,0.9684766
1,0.96687996
1,0.7792458
1,0.8325247
1,0.96288115
1,0.111146115
0,0.97905123
1,0.9841272
0,0.7498421
1,0.8687754
1,0.6725622
1,0.79295945
1,0.97819203
1,0.9635911
1,0.9780847
1,0.98506945
1,0.85636544
1,0.82264125
1,0.85701865
1,0.9620887
1,0.9825027
0,0.81302917
1,0.9928746
1,0.9961815
0,0.9113864
1,0.9848742
0,0.7595149
1,0.8823428
1,0.8070738
1,0.7393511
0,0.90560997
1,0.8986145
1,0.9597842
1,0.96584666
0,0.40633646
1,0.7541943
1,0.9538398
1,0.8745394
1,0.98531044
1,0.23921415
1,0.9525709
0,0.22246583
1,0.84254736
1,0.9672015
1,0.94663835
1,0.9897822
1,0.8383675
0,0.42123312
0,0.79529107
1,0.8406648
0,0.5820541
1,0.5572984
1,0.9933114
1,0.9327352
0,0.19377662
1,0.43674344
1,0.98461676
1,0.9905822
0,0.68468016
1,0.9771985
1,0.98868376
0,0.94985926
1,0.9588724
1,0.68918705
1,0.9940766
0,0.34832594
1,0.9936346
1,0.8855948
1,0.9418856
1,0.97848594
1,0.9673651
0,0.19965382
1,0.9715475
1,0.94671804
0,0.36450586
1,0.9071991
1,0.81712246
1,0.810619
1,0.9782501
1,0.9568848
1,0.9064576
1,0.92025983
0,0.32657868
0,0.7454864
1,0.67402756
1,0.95903957
0,0.2725987
1,0.8406212
0,0.59189993
1,0.76550776
1,0.9464215
1,0.65954703
1,0.96468675
1,0.77893555
1,0.9675465
0,0.8981651
1,0.8224605
1,0.9858462
1,0.9617111
1,0.9838897
1,0.66290927
1,0.9939055
0,0.15468358
1,0.70368874
0,0.16797307
1,0.7468293
1,0.9147165
1,0.905495
1,0.38960364
1,0.93577886
1,0.96699375
1,0.9021984
1,0.95072746
1,0.90454245
1,0.98598874
1,0.9767631
1,0.75966877
1,0.82523316
1,0.7748155
1,0.8617172
1,0.69687456
1,0.9086136
1,0.8703993
1,0.9787319
1,0.9884682
1,0.966079
1,0.98633504
1,0.9809949
1,0.84223384
1,0.9291987
1,0.928878
1,0.7590816
1,0.96812886
1,0.9633898
1,0.82172304
1,0.97348267
1,0.6571845
0,0.12388424
1,0.90668666
1,0.4161725
1,0.9653276
1,0.87718856
1,0.9679621
1,0.93608284
0,0.09416762
0,0.88729316
1,0.80750567
1,0.7793351
0,0.9225696
1,0.8849805
1,0.9840426
1,0.8096065
1,0.85931575
1,0.6436261
1,0.9407528
1,0.34104973
1,0.9609218
0,0.08790717
1,0.873385
0,0.0849352
1,0.93439573
1,0.93071604
1,0.91965306
1,0.8995673
1,0.8948236
1,0.82913536
1,0.75938666
1,0.97495484
0,0.18003866
0,0.0472631
1,0.8715076
1,0.71723557
1,0.96769756
0,0.3054868
1,0.97466815
0,0.7770284
1,0.6345351
1,0.9073173
1,0.7367599
1,0.98116
1,0.65072155
0,0.6577989
1,0.65490615
1,0.9119296
0,0.052477688
1,0.7243123
1,0.986736
1,0.8889126
1,0.74675393
0,0.19568136
0,0.8351342
1,0.9782753
1,0.98450875
1,0.9449673
1,0.8975954
1,0.9793322
0,0.9036036
1,0.9342078
1,0.9591281
1,0.6596808
1,0.9156034
1,0.91059494
1,0.86924934
1,0.7817816
0,0.67720646
